Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,40,Austria,AUT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,591,,,,591,,2104,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,40,Austria,AUT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2,,,,2,,18,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,32778,,,,32778,,73921,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,78628,,,,78628,,83690,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6930,,,,6930,,16832,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,100,Bulgaria,BGR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9,,,,9,,26,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,124,Canada,CAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2286,,,,2286,,16778,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,152,Chile,CHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1454,,,,1454,,3489,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2784680,,,,2784680,,2633660,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,196,Cyprus,CYP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,15,,,,15,,126,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,203,Czechia,CZE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,28,,,,28,,90,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,203,Czechia,CZE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,137,,,,137,,1224,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,233,Estonia,EST,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7,,,,7,,20,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,233,Estonia,EST,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,12,,,,12,,11,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,234,Faeroe Isds,FRO,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8873,,,,8873,,14765,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5845,,,,5845,,32713,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,439075,,,,439075,,623589,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3564,,,,3564,,26997,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,200508,,,,200508,,187015,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,705225,,,,705225,,2538408,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,42362,,,,42362,,320919,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,304,Greenland,GRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3667,,,,3667,,5435,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,344,"China, Hong Kong SAR",HKG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2,,,,2,,167,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,348,Hungary,HUN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,21,,,,21,,65,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,352,Iceland,ISL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,18022,,,,18022,,34516,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,372,Ireland,IRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,520,,,,520,,5761,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1710,,,,1710,,7017,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,15595,,,,15595,,120238,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,22048,,,,22048,,4779692,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,392,Japan,JPN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7118,,,,7118,,42221,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8,,,,8,,28,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,327920,,,,327920,,474574,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,440,Lithuania,LTU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,47,,,,47,,143,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,442,Luxembourg,LUX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,116,,,,116,,361,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,442,Luxembourg,LUX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2,,,,2,,16,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,470,Malta,MLT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5,,,,5,,41,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,21772,,,,21772,,60701,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,27602,,,,27602,,66708,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,579,Norway,NOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7268540,,,,7268540,,3158746,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,579,Norway,NOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,30713,,,,30713,,95974,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,616,Poland,POL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,16446,,,,16446,,27598,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,616,Poland,POL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,11532,,,,11532,,99047,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,620,Portugal,PRT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6830,,,,6830,,21399,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,620,Portugal,PRT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,26,,,,26,,221,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,642,Romania,ROU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,76,,,,76,,648,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,10,,,,10,,186,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,703,Slovakia,SVK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,38252,,,,38252,,148799,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,703,Slovakia,SVK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,71558,,,,71558,,307499,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,705,Slovenia,SVN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,17,,,,17,,52,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,983,,,,983,,3095,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,787099,,,,787099,,981393,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,21433,,,,21433,,89950,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,74616,,,,74616,,407152,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,547,,,,547,,15656,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,804,Ukraine,UKR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,14635,,,,14635,,61366,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,818,Egypt,EGY,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,458000,,,,458000,,171256,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,41952,,,,41952,,91232,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5043,,,,5043,,42236,,,0
H5,2019,2019,2019,6,1,1,Import,208,Denmark,DNK,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,19507,,,,19507,,39276,,,0
H5,2019,2019,2019,6,1,2,Export,208,Denmark,DNK,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,27595,,,,27595,,1538891,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2985542,,,,2985542,,2553736,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,42785,,,,42785,,115945,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,52,Barbados,BRB,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,40,,,,40,,340,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1333308,,,,1333308,,581018,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,741779,,,,741779,,743145,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,30300,,,,30300,,95392,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,320,Guatemala,GTM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,23,,,,23,,37,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,332,Haiti,HTI,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,32655,,,,32655,,84192,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,50,,,,50,,160,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,388,Jamaica,JAM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,100,,,,100,,1107,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,321524,,,,321524,,150273,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,662,Saint Lucia,LCA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,900,,,,900,,1230,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,200,,,,200,,1430,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2517,,,,2517,,10009,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,780,Trinidad and Tobago,TTO,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8190,,,,8190,,27846,,,0
H5,2019,2019,2019,6,1,1,Import,214,Dominican Rep.,DOM,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,555840,,,,555840,,972269,,,0
H5,2019,2019,2019,6,1,2,Export,214,Dominican Rep.,DOM,862,Venezuela,VEN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,900,,,,900,,1230,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2195062,,,,2155600,,3400367,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4,,,,4,,156,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,36,Australia,AUS,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,110,,,,100,,76,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,391762,,,,391781,,697078,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,124,Canada,CAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,115,,,,113,,71,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,152,Chile,CHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4,,,,0,,360,,,0
H5,2019,2019,2019,6,1,2,Export,218,Ecuador,ECU,152,Chile,CHL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4,,,,4,,156,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,238177,,,,229017,,408868,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,170,Colombia,COL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,57430,,,,55612,,16310,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,208,Denmark,DNK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8,,,,7,,2001,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,131559,,,,126256,,434738,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,320,Guatemala,GTM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,541,,,,541,,8100,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,344,"China, Hong Kong SAR",HKG,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4,,,,50,,227,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,372,Ireland,IRL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,250,,,,250,,4127,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2138,,,,1825,,18427,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1134,,,,1078,,1674,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1500,,,,1500,,5000,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,224000,,,,224000,,260042,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,591,Panama,PAN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,5,,,,0,,7,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,604,Peru,PER,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,9930,,,,9500,,9028,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,19401,,,,19153,,19676,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,724,Spain,ESP,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,536,,,,380,,706,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,752,Sweden,SWE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,21,,,,20,,1858,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,12,,,,9,,1455,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,764,Thailand,THA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,950400,,,,950400,,838144,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,792,Turkey,TUR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,15,,,,37,,1445,,,0
H5,2019,2019,2019,6,1,1,Import,218,Ecuador,ECU,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,166006,,,,143966,,670939,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,154951,,,,154951,,433461,,,0
H5,2019,2019,2019,6,1,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2739,,,,2739,,14335,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,20,Andorra,AND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,0,,,,0,,102,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2089,,,,2089,,12240,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,76,Brazil,BRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,61829,,,,61829,,127132,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,61658,,,,61658,,80482,,,0
H5,2019,2019,2019,6,1,2,Export,222,El Salvador,SLV,188,Costa Rica,CRI,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,450,,,,450,,3852,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8224,,,,8224,,65383,,,0
H5,2019,2019,2019,6,1,2,Export,222,El Salvador,SLV,320,Guatemala,GTM,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2179,,,,2179,,9813,,,0
H5,2019,2019,2019,6,1,2,Export,222,El Salvador,SLV,340,Honduras,HND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,90,,,,90,,648,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,381,Italy,ITA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,567,,,,567,,10769,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,17,,,,17,,445,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,484,Mexico,MEX,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,162,,,,162,,1737,,,0
H5,2019,2019,2019,6,1,2,Export,222,El Salvador,SLV,558,Nicaragua,NIC,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20,,,,20,,20,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,7901,,,,7901,,12260,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,757,Switzerland,CHE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,2020,,,,2020,,2928,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1919,,,,1919,,15344,,,0
H5,2019,2019,2019,6,1,1,Import,222,El Salvador,SLV,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,8558,,,,8558,,104633,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,338920,,,,338920,,646272,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,11880,,,,11880,,42753,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,47453,,,,47453,,68333,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,38,,,,38,,275,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6626,,,,6626,,85027,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,70,,,,70,,530,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,168900,,,,168900,,230833,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,699,India,IND,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,82995,,,,82995,,152903,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,784,United Arab Emirates,ARE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,246,,,,246,,2333,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,826,United Kingdom,GBR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,260,,,,260,,372,,,0
H5,2019,2019,2019,6,1,1,Import,231,Ethiopia,ETH,842,USA,USA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20450,,,,20450,,62908,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1213565,,,,1213565,,1754884,,,0
H5,2019,2019,2019,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,565143,,,,565143,,912030,,,0
H5,2019,2019,2019,6,1,3,Re-Export,233,Estonia,EST,0,World,WLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,0,,,,0,,15,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,40,Austria,AUT,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,20,,,,20,,220,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,56,Belgium,BEL,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,61258,,,,61258,,146644,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,156,China,CHN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,173950,,,,173950,,193869,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,203,Czechia,CZE,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,12,,,,12,,162,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,208,Denmark,DNK,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,103855,,,,103855,,139015,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,4080,,,,4080,,4824,,,0
H5,2019,2019,2019,6,1,2,Export,233,Estonia,EST,246,Finland,FIN,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3444,,,,3444,,5822,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,251,France,FRA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,44976,,,,44976,,85704,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,276,Germany,DEU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,66111,,,,66111,,248606,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,410,Rep. of Korea,KOR,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,6,,,,6,,359,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,105720,,,,105720,,140661,,,0
H5,2019,2019,2019,6,1,2,Export,233,Estonia,EST,428,Latvia,LVA,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,3578,,,,3578,,17139,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,440,Lithuania,LTU,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,76028,,,,76028,,49884,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,490,"Other Asia, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,0,,,,0,,15,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,557801,,,,557801,,696045,,,0
H5,2019,2019,2019,6,1,2,Export,233,Estonia,EST,528,Netherlands,NLD,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,24,,,,24,,2453,,,0
H5,2019,2019,2019,6,1,1,Import,233,Estonia,EST,568,"Other Europe, nes",,,,,,,,,281122,Silicon dioxide,8,Weight in kilograms,1171,,,,1171,,6376,,,0
