Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,703,Slovakia,SVK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,2147,,,6
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,705,Slovenia,SVN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26,,,,26,,14906,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,19,,,,19,,6150,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,752,Sweden,SWE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,337,,,,337,,86616,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,567,,,,567,,92142,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,792,Turkey,TUR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,4111,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,818,Egypt,EGY,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,6,,,,6,,1996,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2180,,,,2180,,417706,,,0
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3080,,,,3080,,3173774,,,0
H5,2020,2020,2020,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,29,,,,,,20352,,,6
H5,2020,2020,2020,6,1,2,Export,554,New Zealand,NZL,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,29,,,,,,20352,,,6
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,815010,,,,815010,,50545794,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,7103,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,50,Bangladesh,BGD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8197,,,,8197,,103689,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,144,Sri Lanka,LKA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3828,,,,3828,,43516,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,354604,,,,354604,,14698670,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,246,Finland,FIN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,108,,,,108,,639,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,418,,,,418,,158154,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4209,,,,4209,,532947,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,340,Honduras,HND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5866,,,,5866,,74532,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8844,,,,8844,,89041,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,24826,,,,24826,,1374370,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,314675,,,,314675,,25503377,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,245380,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,608,Philippines,PHL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,88833,,,,88833,,7239832,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,450,,,,450,,4486,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,8,,,,8,,82925,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,64,,,,64,,3172,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,33,,,,33,,165876,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,35,,,,35,,218078,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,394,,,,394,,50801,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,2136,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,270,,,,270,,25066,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,32,,,,32,,5641,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,579,Norway,NOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,799,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,764,Thailand,THA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,11,,,,11,,12636,,,0
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,68,,,,68,,4523,,,0
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,657,,,,657,,1362984,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,22,,,,22,,70889,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10,,,,10,,21214,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,407,,,,407,,66495,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,381,Italy,ITA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,30,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,30,,,,30,,245828,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,34204,,,0
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,3515,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,498,Rep. of Moldova,MDA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,1652,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,643,Russian Federation,RUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,69,,,,69,,103482,,,0
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7,,,,7,,65551,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7,,,,7,,13290,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,792,Turkey,TUR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,4,,,,4,,40788,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,804,Ukraine,UKR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,8751,,,0
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,826,United Kingdom,GBR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,8286,,,6
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,87,,,,87,,679009,,,6
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,485,,,,485,,762809,,,6
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,24,Angola,AGO,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,7,,,,7,,1006,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,132,Cabo Verde,CPV,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,272,,,6
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,69,,,,69,,754897,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,344,"China, Hong Kong SAR",HKG,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,102,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,514,,,6
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,508,Mozambique,MOZ,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,354,,,,354,,312,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,624,Guinea-Bissau,GNB,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,220,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,146,,,6
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,77,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,21,,,,21,,1358,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,371,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,23,,,,23,,3527,,,6
H5,2020,2020,2020,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,10041,,,,10041,,149833,,,6
H5,2020,2020,2020,6,1,2,Export,642,Romania,ROU,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,36,,,,36,,96,,,0
H5,2020,2020,2020,6,1,2,Export,642,Romania,ROU,191,Croatia,HRV,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,300,,,,300,,936,,,0
H5,2020,2020,2020,6,1,2,Export,642,Romania,ROU,348,Hungary,HUN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9597,,,,9597,,148515,,,6
H5,2020,2020,2020,6,1,2,Export,642,Romania,ROU,705,Slovenia,SVN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,84,,,,84,,217,,,0
H5,2020,2020,2020,6,1,2,Export,642,Romania,ROU,807,North Macedonia,MKD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,24,,,,24,,67,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,764223,,,,764223,,60904947,,,6
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,26,,,,26,,24927,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,56,Belgium,BEL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,172,,,,172,,196,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,112,Belarus,BLR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,24,,,,24,,34163,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,124,Canada,CAN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,61,,,,61,,74361,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,761703,,,,761703,,58831300,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,203,Czechia,CZE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,734,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,208,Denmark,DNK,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,12549,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,251,France,FRA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,21,,,,21,,119920,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,25,,,,25,,1189452,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,384,,,,384,,83524,,,6
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,15075,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,33,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,534,,,,534,,226328,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,5295,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,10,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,699,India,IND,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,8250,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,702,Singapore,SGP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,3,,,,3,,9270,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,704,Viet Nam,VNM,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,102,,,,102,,50830,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,724,Spain,ESP,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,3548,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,757,Switzerland,CHE,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,0,,,,0,,36697,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,792,Turkey,TUR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1,,,,1,,2400,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,842,USA,USA,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,1139,,,,1139,,176079,,,0
H5,2020,2020,2020,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2420,,,,2420,,14518,,,0
H5,2020,2020,2020,6,1,2,Export,688,Serbia,SRB,70,Bosnia Herzegovina,BIH,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2420,,,,2420,,14518,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,592,,,,592,,120495,,,6
H5,2020,2020,2020,6,1,2,Export,699,India,IND,36,Australia,AUS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,1271,,,6
H5,2020,2020,2020,6,1,2,Export,699,India,IND,50,Bangladesh,BGD,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,30,,,,30,,88,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,64,Bhutan,BTN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,210,,,,210,,1723,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,156,China,CHN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,32,,,,32,,308,,,6
H5,2020,2020,2020,6,1,2,Export,699,India,IND,276,Germany,DEU,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,14,,,,14,,1434,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,392,Japan,JPN,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,9,,,,9,,2040,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,410,Rep. of Korea,KOR,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,52,,,,52,,32609,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,458,Malaysia,MYS,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,2,,,,2,,317,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,490,"Other Asia, nes",,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,32,,,,32,,9725,,,0
H5,2020,2020,2020,6,1,2,Export,699,India,IND,524,Nepal,NPL,,,,,,,,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",8,Weight in kilograms,5,,,,5,,4,,,0
