Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,268,Georgia,GEO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,127802,,,,127802,,565150,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4728888,,,,4728888,,26827560,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,288,Ghana,GHA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7884,,,,7884,,29848,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,300,Greece,GRC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,172848,,,,172848,,740589,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,70967,,,,70967,,339315,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,324,Guinea,GIN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,235,,,,235,,1605,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,328,Guyana,GUY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,190,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,340,Honduras,HND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,326084,,,,326084,,1731859,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5672492,,,,5672492,,28437516,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,348,Hungary,HUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,246703,,,,246703,,1046404,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,352,Iceland,ISL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,17,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,360,Indonesia,IDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6759550,,,,6759550,,22455871,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,364,Iran,IRN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6307305,,,,6307305,,26902913,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,368,Iraq,IRQ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,6295,,,,6295,,11779,,,6
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,372,Ireland,IRL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,19099,,,,19099,,115476,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,376,Israel,ISR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,909371,,,,909371,,4334972,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,5413425,,,,5413425,,29035084,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,384,Côte d'Ivoire,CIV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,567920,,,,567920,,2786629,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,388,Jamaica,JAM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3400,,,,3400,,13532,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11787253,,,,11787253,,44123579,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,398,Kazakhstan,KAZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,28041,,,,28041,,104970,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,400,Jordan,JOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,31575,,,,31575,,219000,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,404,Kenya,KEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,186590,,,,186590,,1167705,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,408,Dem. People's Rep. of Korea,PRK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4900,,,,4900,,19834,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,48323050,,,,48323050,,166758163,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,414,Kuwait,KWT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3400,,,,3400,,20260,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,417,Kyrgyzstan,KGZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,166320,,,,166320,,613687,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,418,Lao People's Dem. Rep.,LAO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1645,,,,1645,,1537,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,422,Lebanon,LBN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,61096,,,,61096,,208337,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,428,Latvia,LVA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,188588,,,,188588,,937087,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,440,Lithuania,LTU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,48262,,,,48262,,233626,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,446,"China, Macao SAR",MAC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1000,,,,1000,,13500,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,450,Madagascar,MDG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3000,,,,3000,,6904,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,454,Malawi,MWI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,200,,,,200,,230,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,458,Malaysia,MYS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7023255,,,,7023255,,29931949,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,462,Maldives,MDV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10899,,,,10899,,125332,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,480,Mauritius,MUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,16130,,,,16130,,48922,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1384769,,,,1384769,,6741179,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,490,"Other Asia, nes",,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11396591,,,,11396591,,49424566,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,496,Mongolia,MNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,510,,,,510,,3772,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,498,Rep. of Moldova,MDA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,50,,,,50,,548,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,504,Morocco,MAR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,73090,,,,73090,,220373,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,508,Mozambique,MOZ,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3322,,,,3322,,5705,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,512,Oman,OMN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,132650,,,,132650,,654847,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,516,Namibia,NAM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,22,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,524,Nepal,NPL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10551,,,,10551,,61687,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,528,Netherlands,NLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,12691600,,,,12691600,,58791797,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,533,Aruba,ABW,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,26,,,,26,,329,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,548,Vanuatu,VUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,400,,,,400,,480,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,554,New Zealand,NZL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,221826,,,,221826,,1161822,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,562,Niger,NER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1000,,,,1000,,7970,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,566,Nigeria,NGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,89289,,,,89289,,416270,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,579,Norway,NOR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,125,,,,125,,5940,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,586,Pakistan,PAK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4098559,,,,4098559,,14359231,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,23615,,,,23615,,118205,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,598,Papua New Guinea,PNG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2,,,,2,,221,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,600,Paraguay,PRY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,59001,,,,59001,,187730,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,604,Peru,PER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,358105,,,,358105,,2152738,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,608,Philippines,PHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2231349,,,,2231349,,11600087,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,616,Poland,POL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2018232,,,,2018232,,9627986,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,620,Portugal,PRT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,165598,,,,165598,,920375,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,634,Qatar,QAT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,60319,,,,60319,,245496,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,642,Romania,ROU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,117681,,,,117681,,537214,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8294280,,,,8294280,,34315833,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,682,Saudi Arabia,SAU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,531260,,,,531260,,1833900,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,686,Senegal,SEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,29000,,,,29000,,157146,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,688,Serbia,SRB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,18020,,,,18020,,84688,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,690,Seychelles,SYC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10,,,,10,,100,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22626690,,,,22626690,,85653570,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,702,Singapore,SGP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1165501,,,,1165501,,5010335,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,703,Slovakia,SVK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,119755,,,,119755,,914021,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10267676,,,,10267676,,41487636,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,705,Slovenia,SVN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,503966,,,,503966,,2187244,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,710,South Africa,ZAF,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,571749,,,,571749,,2176405,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,716,Zimbabwe,ZWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1082,,,,1082,,7479,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,724,Spain,ESP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2352436,,,,2352436,,11246425,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,729,Sudan,SDN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,591,,,,591,,12207,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,752,Sweden,SWE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,9445,,,,9445,,82656,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,757,Switzerland,CHE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,197668,,,,197668,,775922,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,760,Syria,SYR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22434,,,,22434,,111196,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,762,Tajikistan,TJK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4743,,,,4743,,9290,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,764,Thailand,THA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,8135217,,,,8135217,,39627645,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,768,Togo,TGO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,34600,,,,34600,,177619,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,784,United Arab Emirates,ARE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4775720,,,,4775720,,19481597,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,788,Tunisia,TUN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,24014,,,,24014,,117968,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,792,Turkey,TUR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,9736294,,,,9736294,,38061613,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,800,Uganda,UGA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,808,,,,808,,11816,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,804,Ukraine,UKR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1420842,,,,1420842,,6651725,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,818,Egypt,EGY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,995540,,,,995540,,4339351,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1046703,,,,1046703,,5632635,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,834,United Rep. of Tanzania,TZA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,23040,,,,23040,,19705,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,38813609,,,,38813609,,174403039,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,858,Uruguay,URY,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,60880,,,,60880,,387685,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,860,Uzbekistan,UZB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,327043,,,,327043,,1138323,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,862,Venezuela,VEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,9982,,,,9982,,92826,,,0
H5,2018,2018,2018,6,1,2,Export,156,China,CHN,894,Zambia,ZMB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,12406,,,,12406,,22223,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,229348,,,,229348,,1101335,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,32,Argentina,ARG,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2,,,,2,,284,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,44,Bahamas,BHS,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,80,,,,80,,324,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,68,Bolivia (Plurinational State of),BOL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,2000,,,,2000,,5100,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,76,Brazil,BRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,504,,,,504,,3071,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,152,Chile,CHL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7200,,,,7200,,21360,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,156,China,CHN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11,,,,11,,1571,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,188,Costa Rica,CRI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3378,,,,3378,,23163,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,192,Cuba,CUB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,33,,,,33,,177,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,214,Dominican Rep.,DOM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1316,,,,1316,,3805,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,218,Ecuador,ECU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,95302,,,,95302,,454773,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,222,El Salvador,SLV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3450,,,,3450,,17397,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3750,,,,3750,,25559,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,332,Haiti,HTI,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,528,,,,528,,1392,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,381,Italy,ITA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3049,,,,3049,,11751,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,38017,,,,38017,,239905,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1120,,,,1120,,9692,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,604,Peru,PER,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,22254,,,,22254,,156435,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,616,Poland,POL,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,14,,,,14,,820,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,699,India,IND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,48,,,,48,,988,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,724,Spain,ESP,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,775,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,838,Free Zones,,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,10473,,,,10473,,20312,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,19317,,,,19317,,60355,,,0
H5,2018,2018,2018,6,1,2,Export,170,Colombia,COL,862,Venezuela,VEN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,17492,,,,17492,,42319,,,0
H5,2018,2018,2018,6,1,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1112,,,,1112,,2211,,,0
H5,2018,2018,2018,6,1,2,Export,178,Congo,COG,24,Angola,AGO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,292,,,,292,,289,,,0
H5,2018,2018,2018,6,1,2,Export,178,Congo,COG,180,Dem. Rep. of the Congo,COD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,820,,,,820,,1921,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,48537,,,,48537,,203252,,,6
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,222,El Salvador,SLV,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,3785,,,,3785,,7882,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,4,,,,4,,22,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,320,Guatemala,GTM,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,11708,,,,11708,,36020,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,340,Honduras,HND,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,177,,,,177,,1501,,,6
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,484,Mexico,MEX,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,7,,,,7,,300,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,533,Aruba,ABW,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,998,,,,998,,4500,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,558,Nicaragua,NIC,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,18076,,,,18076,,54226,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,591,Panama,PAN,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,13667,,,,13667,,89243,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,826,United Kingdom,GBR,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,15,,,0
H5,2018,2018,2018,6,1,2,Export,188,Costa Rica,CRI,842,USA,USA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,113,,,,113,,9540,,,6
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,69759,,,,69759,,506827,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,8,Albania,ALB,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,618,,,,618,,3036,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,40,Austria,AUT,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,72,,,,72,,465,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,70,Bosnia Herzegovina,BIH,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,23760,,,,23760,,146642,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,203,Czechia,CZE,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,1,,,,1,,52,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,208,Denmark,DNK,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,40,,,,40,,262,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,251,France,FRA,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,180,,,,180,,1080,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,268,Georgia,GEO,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,0,,,,0,,7,,,0
H5,2018,2018,2018,6,1,2,Export,191,Croatia,HRV,276,Germany,DEU,,,,,,,,391000,Silicones; in primary forms,8,Weight in kilograms,59,,,,59,,1646,,,0
